NODE TIMES:	nid	time
	1	169.108
	2	169.108
	3	169.108
	4	169.108
	5	169.108
	6	169.108
	7	169.108
	8	169.108
	9	169.108
	10	169.108
	11	0
	12	0
	13	68.8635
	14	29.7029
	15	28.0043
	16	26.916
	17	4.11866
	18	3.80319
	19	3.45689
	20	1.90429
	21	1.03889

ANCESTRY    (1)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	8 (16 -> 13) 	2 (13 -> 1) 
ANCESTRY    (2)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	11 (18 -> 15) 	5 (15 -> 2) 
ANCESTRY    (3)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	12 (18 -> 17) 	10 (17 -> 3) 
ANCESTRY    (4)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	12 (18 -> 17) 	9 (17 -> 4) 
ANCESTRY    (5)	19 (12 -> 21) 	18 (21 -> 19) 	13 (19 -> 5) 
ANCESTRY    (6)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	8 (16 -> 13) 	1 (13 -> 6) 
ANCESTRY    (7)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 14) 	3 (14 -> 7) 
ANCESTRY    (8)	19 (12 -> 21) 	18 (21 -> 19) 	14 (19 -> 18) 	11 (18 -> 15) 	6 (15 -> 8) 
ANCESTRY    (9)	19 (12 -> 21) 	17 (21 -> 20) 	16 (20 -> 14) 	4 (14 -> 9) 
ANCESTRY    (10)	19 (12 -> 21) 	17 (21 -> 20) 	15 (20 -> 16) 	7 (16 -> 10) 
ANCESTRY    (11)	20 (12 -> 11) 

MUTATIONS   (1)  dup, deln, crl, crg, wgd:	13	12	19	20	0
	eid	type	time
	15	crg	0.745783	20.5576
	15	dup	0.890897	24.1872
	15	del	0.951824	25.7111
	8	dup	0.0362176	28.4353
	8	crg	0.150288	33.2202
	8	crg	0.170606	34.0725
	8	del	0.212567	35.8327
	8	crl	0.288158	39.0035
	8	dup	0.325542	40.5717
	8	crg	0.335583	40.9929
	8	crg	0.409021	44.0734
	8	dup	0.653859	54.3437
	8	crl	0.720587	57.1428
	8	crg	0.800878	60.5108
	8	dup	0.931384	65.9852
	1	dup	0.0140155	70.2684
	1	dup	0.0353008	72.4022
	1	dup	0.0504988	73.9257
	1	dup	0.0626595	75.1447
	1	crl	0.0676444	75.6444
	1	del	0.113114	80.2025
	1	dup	0.122877	81.1812
	1	dup	0.127968	81.6916
	1	dup	0.129633	81.8584
	1	del	0.176935	86.6003
	1	dup	0.179959	86.9033
	1	crl	0.204001	89.3135
	1	del	0.216963	90.6128
	1	crg	0.254178	94.3434
	1	crg	0.274408	96.3713
	1	crl	0.352412	104.191
	1	dup	0.367128	105.666
	1	crg	0.377402	106.696
	1	del	0.381726	107.129
	1	crl	0.428419	111.81
	1	dup	0.46012	114.988
	1	crl	0.506545	119.642
	1	dup	0.516659	120.656
	1	wgd	0.576838	126.688
	1	crg	0.589908	127.998
	1	crg	0.592082	128.216
	1	dup	0.618861	130.901
	1	del	0.655857	134.61
	1	crg	0.656463	134.67
	1	crg	0.672669	136.295
	1	dup	0.698972	138.932
	1	crg	0.751505	144.198
	1	crg	0.758986	144.948
	1	dup	0.809671	150.029
	1	crl	0.824072	151.472
	1	crg	0.845964	153.667
	1	crg	0.898528	158.936
	1	del	0.90857	159.943
	1	dup	0.925333	161.623
	1	crg	0.952675	164.364
	1	del	0.958807	164.979
	1	crl	0.967918	165.892
	1	crg	0.9696	166.06

MUTATIONS   (7)  dup, deln, crl, crg, wgd:	19	18	19	16	0
	eid	type	time
	16	crg	0.042201	3.07742
	16	dup	0.0581488	3.52074
	16	dup	0.155392	6.22396
	16	crl	0.171206	6.66356
	16	del	0.30826	10.4735
	16	crl	0.322051	10.8568
	16	crl	0.323565	10.8989
	16	crg	0.334136	11.1928
	16	dup	0.399022	12.9965
	16	crl	0.421271	13.615
	16	del	0.479518	15.2342
	16	dup	0.581826	18.0782
	16	dup	0.611885	18.9138
	16	crl	0.663879	20.3592
	16	del	0.68455	20.9338
	16	dup	0.694783	21.2183
	16	crl	0.756001	22.92
	16	crg	0.771616	23.3541
	16	crg	0.818995	24.6712
	16	crg	0.844151	25.3705
	16	del	0.958664	28.5538
	3	crl	0.0595597	38.0058
	3	dup	0.0685826	39.2636
	3	crl	0.110426	45.0969
	3	del	0.164797	52.6764
	3	dup	0.174718	54.0594
	3	crl	0.20795	58.6922
	3	dup	0.258837	65.7861
	3	del	0.278513	68.529
	3	crg	0.293712	70.6478
	3	del	0.300709	71.6232
	3	dup	0.304387	72.136
	3	del	0.322771	74.6987
	3	dup	0.350266	78.5317
	3	crl	0.353399	78.9685
	3	crg	0.377209	82.2877
	3	dup	0.380808	82.7894
	3	del	0.390346	84.1191
	3	crg	0.39131	84.2535
	3	crg	0.403069	85.8928
	3	crg	0.431546	89.8625
	3	crl	0.432174	89.9501
	3	crl	0.451057	92.5825
	3	crg	0.463028	94.2513
	3	crg	0.497212	99.0167
	3	del	0.501533	99.6192
	3	del	0.508204	100.549
	3	dup	0.523949	102.744
	3	dup	0.525566	102.969
	3	crg	0.532099	103.88
	3	dup	0.572325	109.488
	3	crg	0.606251	114.217
	3	crl	0.618982	115.992
	3	crg	0.621087	116.286
	3	dup	0.645823	119.734
	3	dup	0.659834	121.687
	3	crl	0.668708	122.924
	3	del	0.671221	123.275
	3	del	0.684705	125.154
	3	del	0.736863	132.425
	3	del	0.749221	134.148
	3	crl	0.768949	136.898
	3	dup	0.792727	140.213
	3	crl	0.835229	146.138
	3	del	0.840479	146.87
	3	crl	0.898791	154.999
	3	del	0.911352	156.75
	3	crl	0.915643	157.348
	3	del	0.930118	159.366
	3	dup	0.942938	161.153
	3	crl	0.954334	162.742
	3	crg	0.959591	163.475

MUTATIONS   (8)  dup, deln, crl, crg, wgd:	14	19	20	18	0
	eid	type	time
	18	dup	0.128508	1.34963
	11	dup	0.530843	16.6502
	11	dup	0.569248	17.5796
	11	del	0.58816	18.0373
	11	crl	0.622425	18.8665
	11	crl	0.676201	20.168
	11	crl	0.681356	20.2927
	11	crl	0.695214	20.6281
	11	crg	0.779736	22.6736
	11	del	0.845313	24.2607
	11	del	0.86086	24.6369
	11	crl	0.878517	25.0642
	6	crl	0.019958	30.8204
	6	dup	0.0200637	30.8353
	6	dup	0.0236624	31.3431
	6	crl	0.0468351	34.6129
	6	del	0.067756	37.5649
	6	del	0.0754904	38.6562
	6	crl	0.0820843	39.5867
	6	crg	0.083587	39.7987
	6	crl	0.118024	44.6578
	6	crg	0.131716	46.5898
	6	del	0.14062	47.8462
	6	crl	0.158926	50.4293
	6	dup	0.165829	51.4033
	6	del	0.184307	54.0106
	6	crg	0.202644	56.5981
	6	del	0.253209	63.733
	6	del	0.268082	65.8316
	6	crg	0.276195	66.9764
	6	dup	0.276602	67.0338
	6	crl	0.29099	69.064
	6	crg	0.299159	70.2167
	6	crl	0.317294	72.7756
	6	crg	0.380564	81.7033
	6	del	0.385434	82.3904
	6	dup	0.38744	82.6734
	6	crg	0.403787	84.9801
	6	crg	0.413531	86.355
	6	dup	0.414837	86.5393
	6	crg	0.454544	92.1421
	6	del	0.458875	92.7531
	6	crg	0.489631	97.093
	6	crg	0.495075	97.8612
	6	crg	0.549579	105.552
	6	dup	0.567207	108.039
	6	dup	0.570499	108.504
	6	crl	0.573345	108.905
	6	del	0.580136	109.864
	6	crg	0.618851	115.326
	6	crg	0.621728	115.732
	6	crl	0.652247	120.039
	6	del	0.672136	122.845
	6	del	0.70761	127.851
	6	crg	0.714333	128.799
	6	crl	0.741668	132.656
	6	crg	0.777866	137.764
	6	del	0.828525	144.912
	6	crl	0.837161	146.131
	6	crl	0.858686	149.168
	6	crg	0.86717	150.365
	6	dup	0.880786	152.286
	6	del	0.884041	152.746
	6	del	0.897388	154.629
	6	dup	0.925785	158.636
	6	crl	0.932442	159.575
	6	del	0.939807	160.615
	6	del	0.941082	160.794
	6	crl	0.959698	163.421
	6	dup	0.982879	166.692
	6	crl	0.998934	168.958

MUTATIONS   (9)  dup, deln, crl, crg, wgd:	15	16	22	23	0
	eid	type	time
	16	crg	0.042201	3.07742
	16	dup	0.0581488	3.52074
	16	dup	0.155392	6.22396
	16	crl	0.171206	6.66356
	16	del	0.30826	10.4735
	16	crl	0.322051	10.8568
	16	crl	0.323565	10.8989
	16	crg	0.334136	11.1928
	16	dup	0.399022	12.9965
	16	crl	0.421271	13.615
	16	del	0.479518	15.2342
	16	dup	0.581826	18.0782
	16	dup	0.611885	18.9138
	16	crl	0.663879	20.3592
	16	del	0.68455	20.9338
	16	dup	0.694783	21.2183
	16	crl	0.756001	22.92
	16	crg	0.771616	23.3541
	16	crg	0.818995	24.6712
	16	crg	0.844151	25.3705
	16	del	0.958664	28.5538
	4	crl	0.00158113	29.9233
	4	crg	0.0354625	34.6465
	4	crg	0.0362071	34.7503
	4	crg	0.0528786	37.0744
	4	crl	0.0554493	37.4328
	4	crg	0.084661	41.505
	4	del	0.110602	45.1214
	4	del	0.143574	49.7178
	4	crg	0.156807	51.5626
	4	del	0.194959	56.8811
	4	dup	0.200129	57.6018
	4	crg	0.202604	57.947
	4	crg	0.204631	58.2295
	4	crl	0.257934	65.6602
	4	del	0.281337	68.9226
	4	del	0.322343	74.6391
	4	crg	0.345452	77.8606
	4	dup	0.348156	78.2376
	4	crg	0.355337	79.2386
	4	crl	0.369869	81.2645
	4	del	0.383067	83.1043
	4	del	0.398877	85.3084
	4	crl	0.431227	89.8181
	4	crg	0.454499	93.0623
